industry_name,industry,year,emp_years_name,emp_years,sexs_name,sexs,WORKERCNT
None,"C34","2020","5~10","YEARS4","여","2",439.0
None,"C34","2020","10~","YEARS5","여","2",222.0
"전기, 가스, 증기 및 수도사업","D","2020","~1","YEARS1","남","1",3199.0
"전기, 가스, 증기 및 수도사업","D","2020","1~3","YEARS2","남","1",7271.0
"전기, 가스, 증기 및 수도사업","D","2020","3~5","YEARS3","남","1",4906.0
"전기, 가스, 증기 및 수도사업","D","2020","5~10","YEARS4","남","1",9851.0
"전기, 가스, 증기 및 수도사업","D","2020","10~","YEARS5","남","1",28449.0
"전기, 가스, 증기 및 수도사업","D","2020","~1","YEARS1","여","2",944.0
"전기, 가스, 증기 및 수도사업","D","2020","1~3","YEARS2","여","2",2279.0
"전기, 가스, 증기 및 수도사업","D","2020","3~5","YEARS3","여","2",1127.0
"전기, 가스, 증기 및 수도사업","D","2020","5~10","YEARS4","여","2",2041.0
"전기, 가스, 증기 및 수도사업","D","2020","10~","YEARS5","여","2",3597.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2020","~1","YEARS1","남","1",3199.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2020","1~3","YEARS2","남","1",7271.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2020","3~5","YEARS3","남","1",4906.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2020","5~10","YEARS4","남","1",9851.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2020","10~","YEARS5","남","1",28449.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2020","~1","YEARS1","여","2",944.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2020","1~3","YEARS2","여","2",2279.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2020","3~5","YEARS3","여","2",1127.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2020","5~10","YEARS4","여","2",2041.0
"전기, 가스, 증기 및 공기조절 공급업","D35","2020","10~","YEARS5","여","2",3597.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2020","~1","YEARS1","남","1",9690.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2020","1~3","YEARS2","남","1",16617.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2020","3~5","YEARS3","남","1",9108.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2020","5~10","YEARS4","남","1",15058.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2020","10~","YEARS5","남","1",18623.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2020","~1","YEARS1","여","2",1468.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2020","1~3","YEARS2","여","2",3004.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2020","3~5","YEARS3","여","2",1855.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2020","5~10","YEARS4","여","2",2811.0
"하수·폐기물 처리, 원료재생 및 환경복원업","E","2020","10~","YEARS5","여","2",2566.0
None,"E36","2020","~1","YEARS1","남","1",315.0
None,"E36","2020","1~3","YEARS2","남","1",1068.0
None,"E36","2020","3~5","YEARS3","남","1",506.0
None,"E36","2020","5~10","YEARS4","남","1",944.0
None,"E36","2020","10~","YEARS5","남","1",3134.0
None,"E36","2020","~1","YEARS1","여","2",123.0
None,"E36","2020","1~3","YEARS2","여","2",562.0
None,"E36","2020","3~5","YEARS3","여","2",239.0
None,"E36","2020","5~10","YEARS4","여","2",221.0
None,"E36","2020","10~","YEARS5","여","2",464.0
"하수, 폐수 및 분뇨 처리업","E37","2020","~1","YEARS1","남","1",1870.0
"하수, 폐수 및 분뇨 처리업","E37","2020","1~3","YEARS2","남","1",2413.0
"하수, 폐수 및 분뇨 처리업","E37","2020","3~5","YEARS3","남","1",1262.0
"하수, 폐수 및 분뇨 처리업","E37","2020","5~10","YEARS4","남","1",2167.0
"하수, 폐수 및 분뇨 처리업","E37","2020","10~","YEARS5","남","1",4149.0
"하수, 폐수 및 분뇨 처리업","E37","2020","~1","YEARS1","여","2",324.0
"하수, 폐수 및 분뇨 처리업","E37","2020","1~3","YEARS2","여","2",401.0
"하수, 폐수 및 분뇨 처리업","E37","2020","3~5","YEARS3","여","2",187.0
"하수, 폐수 및 분뇨 처리업","E37","2020","5~10","YEARS4","여","2",282.0
"하수, 폐수 및 분뇨 처리업","E37","2020","10~","YEARS5","여","2",399.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2020","~1","YEARS1","남","1",7375.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2020","1~3","YEARS2","남","1",12923.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2020","3~5","YEARS3","남","1",7249.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2020","5~10","YEARS4","남","1",11737.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2020","10~","YEARS5","남","1",11060.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2020","~1","YEARS1","여","2",998.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2020","1~3","YEARS2","여","2",2012.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2020","3~5","YEARS3","여","2",1417.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2020","5~10","YEARS4","여","2",2274.0
"폐기물 수집운반, 처리 및 원료재생업","E38","2020","10~","YEARS5","여","2",1685.0
"환경 정화 및 복원업","E39","2020","~1","YEARS1","남","1",130.0
"환경 정화 및 복원업","E39","2020","1~3","YEARS2","남","1",213.0
"환경 정화 및 복원업","E39","2020","3~5","YEARS3","남","1",91.0
"환경 정화 및 복원업","E39","2020","5~10","YEARS4","남","1",210.0
"환경 정화 및 복원업","E39","2020","10~","YEARS5","남","1",279.0
"환경 정화 및 복원업","E39","2020","~1","YEARS1","여","2",23.0
"환경 정화 및 복원업","E39","2020","1~3","YEARS2","여","2",28.0
"환경 정화 및 복원업","E39","2020","3~5","YEARS3","여","2",12.0
"환경 정화 및 복원업","E39","2020","5~10","YEARS4","여","2",35.0
"환경 정화 및 복원업","E39","2020","10~","YEARS5","여","2",18.0
"건설업","F","2020","~1","YEARS1","남","1",105058.0
"건설업","F","2020","1~3","YEARS2","남","1",117580.0
"건설업","F","2020","3~5","YEARS3","남","1",62214.0
"건설업","F","2020","5~10","YEARS4","남","1",79511.0
"건설업","F","2020","10~","YEARS5","남","1",96979.0
"건설업","F","2020","~1","YEARS1","여","2",19776.0
"건설업","F","2020","1~3","YEARS2","여","2",26824.0
"건설업","F","2020","3~5","YEARS3","여","2",15995.0
"건설업","F","2020","5~10","YEARS4","여","2",19739.0
"건설업","F","2020","10~","YEARS5","여","2",15918.0
"종합 건설업","F41","2020","~1","YEARS1","남","1",35697.0
"종합 건설업","F41","2020","1~3","YEARS2","남","1",41861.0
"종합 건설업","F41","2020","3~5","YEARS3","남","1",22315.0
"종합 건설업","F41","2020","5~10","YEARS4","남","1",34849.0
"종합 건설업","F41","2020","10~","YEARS5","남","1",50469.0
"종합 건설업","F41","2020","~1","YEARS1","여","2",8126.0
"종합 건설업","F41","2020","1~3","YEARS2","여","2",9201.0
"종합 건설업","F41","2020","3~5","YEARS3","여","2",6597.0
"종합 건설업","F41","2020","5~10","YEARS4","여","2",8004.0
"종합 건설업","F41","2020","10~","YEARS5","여","2",6114.0
"전문직별 공사업","F42","2020","~1","YEARS1","남","1",69360.0
"전문직별 공사업","F42","2020","1~3","YEARS2","남","1",75720.0
"전문직별 공사업","F42","2020","3~5","YEARS3","남","1",39899.0
"전문직별 공사업","F42","2020","5~10","YEARS4","남","1",44662.0
"전문직별 공사업","F42","2020","10~","YEARS5","남","1",46511.0
"전문직별 공사업","F42","2020","~1","YEARS1","여","2",11650.0
"전문직별 공사업","F42","2020","1~3","YEARS2","여","2",17623.0
"전문직별 공사업","F42","2020","3~5","YEARS3","여","2",9398.0
"전문직별 공사업","F42","2020","5~10","YEARS4","여","2",11735.0
"전문직별 공사업","F42","2020","10~","YEARS5","여","2",9804.0
"도매 및 소매업","G","2020","~1","YEARS1","남","1",104893.0
"도매 및 소매업","G","2020","1~3","YEARS2","남","1",164340.0
"도매 및 소매업","G","2020","3~5","YEARS3","남","1",94511.0
"도매 및 소매업","G","2020","5~10","YEARS4","남","1",133682.0
"도매 및 소매업","G","2020","10~","YEARS5","남","1",157756.0
"도매 및 소매업","G","2020","~1","YEARS1","여","2",86324.0
"도매 및 소매업","G","2020","1~3","YEARS2","여","2",130502.0
"도매 및 소매업","G","2020","3~5","YEARS3","여","2",62641.0
"도매 및 소매업","G","2020","5~10","YEARS4","여","2",97685.0
"도매 및 소매업","G","2020","10~","YEARS5","여","2",67064.0
"자동차 및 부품 판매업","G45","2020","~1","YEARS1","남","1",7725.0
"자동차 및 부품 판매업","G45","2020","1~3","YEARS2","남","1",9194.0
"자동차 및 부품 판매업","G45","2020","3~5","YEARS3","남","1",5523.0
"자동차 및 부품 판매업","G45","2020","5~10","YEARS4","남","1",6210.0
"자동차 및 부품 판매업","G45","2020","10~","YEARS5","남","1",19059.0
"자동차 및 부품 판매업","G45","2020","~1","YEARS1","여","2",1566.0
"자동차 및 부품 판매업","G45","2020","1~3","YEARS2","여","2",2215.0
"자동차 및 부품 판매업","G45","2020","3~5","YEARS3","여","2",1277.0
"자동차 및 부품 판매업","G45","2020","5~10","YEARS4","여","2",1208.0
"자동차 및 부품 판매업","G45","2020","10~","YEARS5","여","2",2626.0
"도매 및 상품중개업","G46","2020","~1","YEARS1","남","1",58921.0
"도매 및 상품중개업","G46","2020","1~3","YEARS2","남","1",107248.0
"도매 및 상품중개업","G46","2020","3~5","YEARS3","남","1",63147.0
"도매 및 상품중개업","G46","2020","5~10","YEARS4","남","1",96506.0
"도매 및 상품중개업","G46","2020","10~","YEARS5","남","1",107395.0
"도매 및 상품중개업","G46","2020","~1","YEARS1","여","2",45174.0
"도매 및 상품중개업","G46","2020","1~3","YEARS2","여","2",69651.0
"도매 및 상품중개업","G46","2020","3~5","YEARS3","여","2",34011.0
"도매 및 상품중개업","G46","2020","5~10","YEARS4","여","2",45470.0
"도매 및 상품중개업","G46","2020","10~","YEARS5","여","2",31945.0
"소매업; 자동차 제외","G47","2020","~1","YEARS1","남","1",38246.0
"소매업; 자동차 제외","G47","2020","1~3","YEARS2","남","1",47898.0
"소매업; 자동차 제외","G47","2020","3~5","YEARS3","남","1",25841.0
"소매업; 자동차 제외","G47","2020","5~10","YEARS4","남","1",30967.0
"소매업; 자동차 제외","G47","2020","10~","YEARS5","남","1",31302.0
"소매업; 자동차 제외","G47","2020","~1","YEARS1","여","2",39583.0
"소매업; 자동차 제외","G47","2020","1~3","YEARS2","여","2",58636.0
"소매업; 자동차 제외","G47","2020","3~5","YEARS3","여","2",27353.0
"소매업; 자동차 제외","G47","2020","5~10","YEARS4","여","2",51008.0
"소매업; 자동차 제외","G47","2020","10~","YEARS5","여","2",32493.0
"운수업","H","2020","~1","YEARS1","남","1",71110.0
"운수업","H","2020","1~3","YEARS2","남","1",109807.0
"운수업","H","2020","3~5","YEARS3","남","1",58308.0
"운수업","H","2020","5~10","YEARS4","남","1",82213.0
"운수업","H","2020","10~","YEARS5","남","1",137647.0
"운수업","H","2020","~1","YEARS1","여","2",14847.0
"운수업","H","2020","1~3","YEARS2","여","2",31132.0
"운수업","H","2020","3~5","YEARS3","여","2",13818.0
"운수업","H","2020","5~10","YEARS4","여","2",16525.0
"운수업","H","2020","10~","YEARS5","여","2",17930.0
"육상운송 및 파이프라인 운송업","H49","2020","~1","YEARS1","남","1",46320.0
"육상운송 및 파이프라인 운송업","H49","2020","1~3","YEARS2","남","1",69603.0
"육상운송 및 파이프라인 운송업","H49","2020","3~5","YEARS3","남","1",36853.0
"육상운송 및 파이프라인 운송업","H49","2020","5~10","YEARS4","남","1",52303.0
"육상운송 및 파이프라인 운송업","H49","2020","10~","YEARS5","남","1",77760.0
"육상운송 및 파이프라인 운송업","H49","2020","~1","YEARS1","여","2",4251.0
"육상운송 및 파이프라인 운송업","H49","2020","1~3","YEARS2","여","2",7782.0
"육상운송 및 파이프라인 운송업","H49","2020","3~5","YEARS3","여","2",4204.0
"육상운송 및 파이프라인 운송업","H49","2020","5~10","YEARS4","여","2",5496.0
"육상운송 및 파이프라인 운송업","H49","2020","10~","YEARS5","여","2",6613.0
"수상 운송업","H50","2020","~1","YEARS1","남","1",2893.0
"수상 운송업","H50","2020","1~3","YEARS2","남","1",2729.0
"수상 운송업","H50","2020","3~5","YEARS3","남","1",1758.0
"수상 운송업","H50","2020","5~10","YEARS4","남","1",2005.0
"수상 운송업","H50","2020","10~","YEARS5","남","1",3320.0
"수상 운송업","H50","2020","~1","YEARS1","여","2",272.0
"수상 운송업","H50","2020","1~3","YEARS2","여","2",571.0
"수상 운송업","H50","2020","3~5","YEARS3","여","2",412.0
"수상 운송업","H50","2020","5~10","YEARS4","여","2",480.0
"수상 운송업","H50","2020","10~","YEARS5","여","2",607.0
"항공 운송업","H51","2020","~1","YEARS1","남","1",285.0
"항공 운송업","H51","2020","1~3","YEARS2","남","1",1345.0
"항공 운송업","H51","2020","3~5","YEARS3","남","1",1237.0
"항공 운송업","H51","2020","5~10","YEARS4","남","1",1512.0
"항공 운송업","H51","2020","10~","YEARS5","남","1",4640.0
"항공 운송업","H51","2020","~1","YEARS1","여","2",136.0
"항공 운송업","H51","2020","1~3","YEARS2","여","2",1614.0
"항공 운송업","H51","2020","3~5","YEARS3","여","2",1697.0
"항공 운송업","H51","2020","5~10","YEARS4","여","2",1512.0
"항공 운송업","H51","2020","10~","YEARS5","여","2",3358.0
"창고 및 운송관련 서비스업","H52","2020","~1","YEARS1","남","1",21612.0
"창고 및 운송관련 서비스업","H52","2020","1~3","YEARS2","남","1",36129.0
"창고 및 운송관련 서비스업","H52","2020","3~5","YEARS3","남","1",18461.0
"창고 및 운송관련 서비스업","H52","2020","5~10","YEARS4","남","1",26394.0
"창고 및 운송관련 서비스업","H52","2020","10~","YEARS5","남","1",51927.0
"창고 및 운송관련 서비스업","H52","2020","~1","YEARS1","여","2",10189.0
"창고 및 운송관련 서비스업","H52","2020","1~3","YEARS2","여","2",21165.0
"창고 및 운송관련 서비스업","H52","2020","3~5","YEARS3","여","2",7505.0
"창고 및 운송관련 서비스업","H52","2020","5~10","YEARS4","여","2",9037.0
"창고 및 운송관련 서비스업","H52","2020","10~","YEARS5","여","2",7352.0
"숙박 및 음식점업","I","2020","~1","YEARS1","남","1",48119.0
"숙박 및 음식점업","I","2020","1~3","YEARS2","남","1",48110.0
"숙박 및 음식점업","I","2020","3~5","YEARS3","남","1",17315.0
"숙박 및 음식점업","I","2020","5~10","YEARS4","남","1",16966.0
"숙박 및 음식점업","I","2020","10~","YEARS5","남","1",14229.0
"숙박 및 음식점업","I","2020","~1","YEARS1","여","2",63134.0
"숙박 및 음식점업","I","2020","1~3","YEARS2","여","2",74379.0
"숙박 및 음식점업","I","2020","3~5","YEARS3","여","2",30191.0
"숙박 및 음식점업","I","2020","5~10","YEARS4","여","2",24388.0
"숙박 및 음식점업","I","2020","10~","YEARS5","여","2",11990.0
"숙박업","I55","2020","~1","YEARS1","남","1",7686.0
"숙박업","I55","2020","1~3","YEARS2","남","1",10735.0
"숙박업","I55","2020","3~5","YEARS3","남","1",4653.0
"숙박업","I55","2020","5~10","YEARS4","남","1",4634.0
"숙박업","I55","2020","10~","YEARS5","남","1",9459.0
"숙박업","I55","2020","~1","YEARS1","여","2",7581.0
"숙박업","I55","2020","1~3","YEARS2","여","2",9945.0
"숙박업","I55","2020","3~5","YEARS3","여","2",4165.0
"숙박업","I55","2020","5~10","YEARS4","여","2",3460.0
"숙박업","I55","2020","10~","YEARS5","여","2",3396.0
"음식점 및 주점업","I56","2020","~1","YEARS1","남","1",40433.0
"음식점 및 주점업","I56","2020","1~3","YEARS2","남","1",37376.0
"음식점 및 주점업","I56","2020","3~5","YEARS3","남","1",12662.0
"음식점 및 주점업","I56","2020","5~10","YEARS4","남","1",12331.0
"음식점 및 주점업","I56","2020","10~","YEARS5","남","1",4770.0
"음식점 및 주점업","I56","2020","~1","YEARS1","여","2",55553.0
"음식점 및 주점업","I56","2020","1~3","YEARS2","여","2",64434.0
"음식점 및 주점업","I56","2020","3~5","YEARS3","여","2",26026.0
"음식점 및 주점업","I56","2020","5~10","YEARS4","여","2",20928.0
"음식점 및 주점업","I56","2020","10~","YEARS5","여","2",8594.0
"출판, 영상, 방송통신 및 정보서비스업","J","2020","~1","YEARS1","남","1",45534.0
"출판, 영상, 방송통신 및 정보서비스업","J","2020","1~3","YEARS2","남","1",80574.0
"출판, 영상, 방송통신 및 정보서비스업","J","2020","3~5","YEARS3","남","1",45288.0
"출판, 영상, 방송통신 및 정보서비스업","J","2020","5~10","YEARS4","남","1",68826.0
"출판, 영상, 방송통신 및 정보서비스업","J","2020","10~","YEARS5","남","1",91407.0
"출판, 영상, 방송통신 및 정보서비스업","J","2020","~1","YEARS1","여","2",28639.0
"출판, 영상, 방송통신 및 정보서비스업","J","2020","1~3","YEARS2","여","2",44507.0
"출판, 영상, 방송통신 및 정보서비스업","J","2020","3~5","YEARS3","여","2",22490.0
"출판, 영상, 방송통신 및 정보서비스업","J","2020","5~10","YEARS4","여","2",25998.0
"출판, 영상, 방송통신 및 정보서비스업","J","2020","10~","YEARS5","여","2",22923.0
