,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,lat,lng
1435,이지차저,부민e편한세상,2,AC완속,부산광역시,서구,부산광역시 서구 해돋이로 313101동 지하1층 1대/101동 지하4층 1대/102동 지하1층 2대(이 편한세상),제한없음,35.10430705,129.0165389
1436,이지차저,부민e편한세상,3,AC완속,부산광역시,서구,부산광역시 서구 해돋이로 313101동 지하1층 1대/101동 지하4층 1대/102동 지하1층 2대(이 편한세상),제한없음,35.10430705,129.0165389
1437,이지차저,부민e편한세상,4,AC완속,부산광역시,서구,부산광역시 서구 해돋이로 313101동 지하1층 1대/101동 지하4층 1대/102동 지하1층 2대(이 편한세상),제한없음,35.10430705,129.0165389
1438,이지차저,쌍용더플래티넘사직아시아드,1,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14103동 B1층 5대/103동 B1층 5대(1058 쌍용더플래티넘사직아시아드아파트),제한없음,35.19626176,129.0672326
1439,이지차저,쌍용더플래티넘사직아시아드,2,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14103동 B1층 5대/103동 B1층 5대(1058 쌍용더플래티넘사직아시아드아파트),제한없음,35.19626176,129.0672326
1440,이지차저,쌍용더플래티넘사직아시아드,3,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14103동 B1층 5대/103동 B1층 5대(1058 쌍용더플래티넘사직아시아드아파트),제한없음,35.19626176,129.0672326
1441,이지차저,쌍용더플래티넘사직아시아드,4,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14103동 B1층 5대/103동 B1층 5대(1058 쌍용더플래티넘사직아시아드아파트),제한없음,35.19626176,129.0672326
1442,이지차저,쌍용더플래티넘사직아시아드,5,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14103동 B1층 5대/103동 B1층 5대(1058 쌍용더플래티넘사직아시아드아파트),제한없음,35.19626176,129.0672326
1443,이지차저,쌍용더플래티넘사직아시아드,6,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14103동 B1층 5대/103동 B1층 5대(1058 쌍용더플래티넘사직아시아드아파트),제한없음,35.19626176,129.0672326
1444,이지차저,쌍용더플래티넘사직아시아드,7,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14103동 B1층 5대/103동 B1층 5대(1058 쌍용더플래티넘사직아시아드아파트),제한없음,35.19626176,129.0672326
1445,이지차저,쌍용더플래티넘사직아시아드,8,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14103동 B1층 5대/103동 B1층 5대(1058 쌍용더플래티넘사직아시아드아파트),제한없음,35.19626176,129.0672326
1446,이지차저,쌍용더플래티넘사직아시아드,9,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14103동 B1층 5대/103동 B1층 5대(1058 쌍용더플래티넘사직아시아드아파트),제한없음,35.19626176,129.0672326
1447,이지차저,쌍용더플래티넘사직아시아드,10,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로134번길 14103동 B1층 5대/103동 B1층 5대(1058 쌍용더플래티넘사직아시아드아파트),제한없음,35.19626176,129.0672326
1448,이지차저,아시아선수촌아파트,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 선수촌로 122A4주차장 지하2층 2대/A5주차장 지하2층 2대/B6주차장 지하2층 3대/A6주차장 지하2층 3대(1638 아시아선수촌아파트),제한없음,35.20387141,129.1216813
1449,이지차저,아시아선수촌아파트,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 선수촌로 122A4주차장 지하2층 2대/A5주차장 지하2층 2대/B6주차장 지하2층 3대/A6주차장 지하2층 3대(1638 아시아선수촌아파트),제한없음,35.20387141,129.1216813
1450,이지차저,아시아선수촌아파트,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 선수촌로 122A4주차장 지하2층 2대/A5주차장 지하2층 2대/B6주차장 지하2층 3대/A6주차장 지하2층 3대(1638 아시아선수촌아파트),제한없음,35.20387141,129.1216813
1451,이지차저,아시아선수촌아파트,4,AC완속,부산광역시,해운대구,부산광역시 해운대구 선수촌로 122A4주차장 지하2층 2대/A5주차장 지하2층 2대/B6주차장 지하2층 3대/A6주차장 지하2층 3대(1638 아시아선수촌아파트),제한없음,35.20387141,129.1216813
1452,이지차저,아시아선수촌아파트,6,AC완속,부산광역시,해운대구,부산광역시 해운대구 선수촌로 122A4주차장 지하2층 2대/A5주차장 지하2층 2대/B6주차장 지하2층 3대/A6주차장 지하2층 3대(1638 아시아선수촌아파트),제한없음,35.20387141,129.1216813
1453,이지차저,아시아선수촌아파트,7,AC완속,부산광역시,해운대구,부산광역시 해운대구 선수촌로 122A4주차장 지하2층 2대/A5주차장 지하2층 2대/B6주차장 지하2층 3대/A6주차장 지하2층 3대(1638 아시아선수촌아파트),제한없음,35.20387141,129.1216813
1454,이지차저,아시아선수촌아파트,8,AC완속,부산광역시,해운대구,부산광역시 해운대구 선수촌로 122A4주차장 지하2층 2대/A5주차장 지하2층 2대/B6주차장 지하2층 3대/A6주차장 지하2층 3대(1638 아시아선수촌아파트),제한없음,35.20387141,129.1216813
1455,이지차저,아시아선수촌아파트,9,AC완속,부산광역시,해운대구,부산광역시 해운대구 선수촌로 122A4주차장 지하2층 2대/A5주차장 지하2층 2대/B6주차장 지하2층 3대/A6주차장 지하2층 3대(1638 아시아선수촌아파트),제한없음,35.20387141,129.1216813
1456,이지차저,아시아선수촌아파트,10,AC완속,부산광역시,해운대구,부산광역시 해운대구 선수촌로 122A4주차장 지하2층 2대/A5주차장 지하2층 2대/B6주차장 지하2층 3대/A6주차장 지하2층 3대(1638 아시아선수촌아파트),제한없음,35.20387141,129.1216813
1457,이지차저,엄궁한신2차아파트입주자대표,2,AC완속,부산광역시,사상구,부산광역시 사상구 엄궁로 40(683-3 엄궁2차한신아파트),제한없음,35.12452472,128.9691928
1458,이지차저,엄궁한신2차아파트입주자대표,3,AC완속,부산광역시,사상구,부산광역시 사상구 엄궁로 40(683-3 엄궁2차한신아파트),제한없음,35.12452472,128.9691928
1459,이지차저,엄궁한신2차아파트입주자대표,4,AC완속,부산광역시,사상구,부산광역시 사상구 엄궁로 40(683-3 엄궁2차한신아파트),제한없음,35.12452472,128.9691928
1460,이지차저,엄궁한신2차아파트입주자대표,5,AC완속,부산광역시,사상구,부산광역시 사상구 엄궁로 40(683-3 엄궁2차한신아파트),제한없음,35.12452472,128.9691928
1461,이지차저,엄궁한신2차아파트입주자대표,6,AC완속,부산광역시,사상구,부산광역시 사상구 엄궁로 40(683-3 엄궁2차한신아파트),제한없음,35.12452472,128.9691928
1462,이지차저,엄궁한신2차아파트입주자대표,7,AC완속,부산광역시,사상구,부산광역시 사상구 엄궁로 40(683-3 엄궁2차한신아파트),제한없음,35.12452472,128.9691928
1463,이지차저,온천동반도보라스카이뷰,1,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234(1412-1 온천동반도보라스카이뷰),제한없음,35.2039471,129.0690406
1464,이지차저,온천동반도보라스카이뷰,2,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234(1412-1 온천동반도보라스카이뷰),제한없음,35.2039471,129.0690406
1465,이지차저,온천동반도보라스카이뷰,3,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234(1412-1 온천동반도보라스카이뷰),제한없음,35.2039471,129.0690406
1466,이지차저,온천동반도보라스카이뷰,4,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234(1412-1 온천동반도보라스카이뷰),제한없음,35.2039471,129.0690406
1467,이지차저,온천동반도보라스카이뷰,5,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234(1412-1 온천동반도보라스카이뷰),제한없음,35.2039471,129.0690406
1468,이지차저,온천동반도보라스카이뷰,6,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234(1412-1 온천동반도보라스카이뷰),제한없음,35.2039471,129.0690406
1469,이지차저,온천동반도보라스카이뷰,7,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234(1412-1 온천동반도보라스카이뷰),제한없음,35.2039471,129.0690406
1470,이지차저,온천동반도보라스카이뷰,8,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로 234(1412-1 온천동반도보라스카이뷰),제한없음,35.2039471,129.0690406
1471,이지차저,우암일신보라,1,AC완속,부산광역시,남구,부산광역시 남구 유엔로 15(120-100 일신보라아파트),제한없음,35.1260947,129.078925
1472,이지차저,우암일신보라,2,AC완속,부산광역시,남구,부산광역시 남구 유엔로 15(120-100 일신보라아파트),제한없음,35.1260947,129.078925
1473,이지차저,우암일신보라,3,AC완속,부산광역시,남구,부산광역시 남구 유엔로 15(120-100 일신보라아파트),제한없음,35.1260947,129.078925
1474,이지차저,우암일신보라,4,AC완속,부산광역시,남구,부산광역시 남구 유엔로 15(120-100 일신보라아파트),제한없음,35.1260947,129.078925
1475,이지차저,우암일신보라,5,AC완속,부산광역시,남구,부산광역시 남구 유엔로 15(120-100 일신보라아파트),제한없음,35.1260947,129.078925
1476,이지차저,우암일신보라,6,AC완속,부산광역시,남구,부산광역시 남구 유엔로 15(120-100 일신보라아파트),제한없음,35.1260947,129.078925
1477,이지차저,장림역베스티움2차,1,AC완속,부산광역시,사하구,부산광역시 사하구 장림번영로 76장림역 베스티움 202동 지하층 4대(장림역 베스티움2차),제한없음,35.08038816,128.9736352
1478,이지차저,장림역베스티움2차,2,AC완속,부산광역시,사하구,부산광역시 사하구 장림번영로 76장림역 베스티움 202동 지하층 4대(장림역 베스티움2차),제한없음,35.08038816,128.9736352
1479,이지차저,장림역베스티움2차,3,AC완속,부산광역시,사하구,부산광역시 사하구 장림번영로 76장림역 베스티움 202동 지하층 4대(장림역 베스티움2차),제한없음,35.08038816,128.9736352
1480,이지차저,장림역베스티움2차,4,AC완속,부산광역시,사하구,부산광역시 사하구 장림번영로 76장림역 베스티움 202동 지하층 4대(장림역 베스티움2차),제한없음,35.08038816,128.9736352
1481,이지차저,진흥마제스타워범일,1,AC완속,부산광역시,동구,부산광역시 동구 자성로133번길 6102동 지하5층 4대(마제스타워 범일),제한없음,35.13737237,129.0655666
1482,이지차저,진흥마제스타워범일,2,AC완속,부산광역시,동구,부산광역시 동구 자성로133번길 6102동 지하5층 4대(마제스타워 범일),제한없음,35.13737237,129.0655666
1483,이지차저,진흥마제스타워범일,3,AC완속,부산광역시,동구,부산광역시 동구 자성로133번길 6102동 지하5층 4대(마제스타워 범일),제한없음,35.13737237,129.0655666
1484,이지차저,진흥마제스타워범일,4,AC완속,부산광역시,동구,부산광역시 동구 자성로133번길 6102동 지하5층 4대(마제스타워 범일),제한없음,35.13737237,129.0655666
1485,이지차저,하모니타워마브러스,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 해운대로 723지하5층 2대(1757 하모니타워마브러스),제한없음,35.16699895,129.1691731
1486,이지차저,하모니타워마브러스,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 해운대로 723지하5층 2대(1757 하모니타워마브러스),제한없음,35.16699895,129.1691731
1487,이지차저,한솔폴라리스,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 754(505-6 한솔폴라리스),제한없음,35.15712231,129.0538949
1488,이지차저,한솔폴라리스,2,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 754(505-6 한솔폴라리스),제한없음,35.15712231,129.0538949
1489,이지차저,한솔폴라리스,3,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 754(505-6 한솔폴라리스),제한없음,35.15712231,129.0538949
1490,이지차저,한솔폴라리스,4,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 754(505-6 한솔폴라리스),제한없음,35.15712231,129.0538949
1491,이지차저,함지그린아파트,2,AC완속,부산광역시,영도구,부산광역시 영도구 함지로 8106동 지상 2대/102동지상 1대/101동 지상2대(1124 함지그린아파트),제한없음,35.07128763,129.0619834
1492,이지차저,함지그린아파트,3,AC완속,부산광역시,영도구,부산광역시 영도구 함지로 8106동 지상 2대/102동지상 1대/101동 지상2대(1124 함지그린아파트),제한없음,35.07128763,129.0619834
